"","JAAR","GEMEENTE","PlaatsID","PROVINCIE","howmuch"
"559",1890,"Opsterland",760,"Friesland",1
"560",1890,"Oss",603,"Noord-Brabant",1
"561",1890,"Rheden",186,"Gelderland",1
"562",1890,"Rheden",651,"Gelderland",1
"563",1890,"Rossum",667,"Gelderland",1
"564",1890,"Rotterdam",669,"Zuid-Holland",1
"565",1890,"Sleen",697,"Drenthe",1
"566",1890,"Smallingerland",202,"Friesland",1
"567",1890,"Tilburg",770,"Noord-Brabant",2
"568",1890,"Uden",780,"Noord-Brabant",1
"569",1890,"Utrecht",790,"Utrecht",1
"570",1890,"Valkenswaard",795,"Noord-Brabant",1
"571",1890,"Veendam",800,"Groningen",2
"572",1890,"Velsen",388,"Noord-Holland",1
"573",1890,"Vlagtwedde",816,"Groningen",1
"574",1890,"Vlagtwedde",855,"Groningen",1
"575",1890,"Wageningen",843,"Gelderland",1
"576",1890,"Weststellingwerf",872,"Friesland",1
"577",1890,"Wildervank",728,"Groningen",1
"578",1891,"",1098,"nederland",1
"579",1891,"Almelo",15,"Overijssel",2
"580",1891,"Amsterdam",27,"Noord-Holland",2
"581",1891,"Arnhem",42,"Gelderland",2
"582",1891,"Bildt, Het",102,"Friesland",1
"583",1891,"Borger",144,"Drenthe",1
"584",1891,"Culemborg",162,"Gelderland",3
"585",1891,"Den Haag",177,"Zuid-Holland",1
"586",1891,"Dodewaard",190,"Gelderland",1
"587",1891,"Eindhoven",228,"Noord-Brabant",1
"588",1891,"Emmen",1120,"Drenthe",1
"589",1891,"Enschede",239,"Overijssel",1
"590",1891,"Groningen",299,"Groningen",2
"591",1891,"Heerenveen",9,"Friesland",1
"592",1891,"Heerenveen",771,"Friesland",1
"593",1891,"Helmond",340,"Noord-Brabant",1
"594",1891,"Noordbroek",552,"Groningen",1
"595",1891,"Ooststellingwerf",37,"Friesland",1
"596",1891,"Renkum",647,"Gelderland",1
"597",1891,"Vianen",811,"Zuid-Holland",1
"598",1891,"Wijk bij Duurstede",883,"Utrecht",1
"599",1891,"Wildervank",728,"Groningen",1
"600",1891,"Wilnis",888,"Utrecht",1
"601",1892,"Aarle-Rixtel",5,"Noord-Brabant",1
"602",1892,"Assen",44,"Drenthe",1
"603",1892,"Beverwijk",98,"Noord-Holland",1
"604",1892,"De Lier",868,"Zuid-Holland",1
"605",1892,"Delft",173,"Zuid-Holland",1
"606",1892,"Helmond",340,"Noord-Brabant",3
"607",1892,"Pekela",627,"Groningen",2
"608",1892,"Scherpenzeel",686,"Gelderland",1
"609",1892,"Uithuizen",784,"Groningen",1
"610",1892,"Usquert",789,"Groningen",1
"611",1892,"Velsen",388,"Noord-Holland",1
"612",1893,"Aduard",420,"Groningen",1
"613",1893,"Amsterdam",27,"Noord-Holland",3
"614",1893,"Assen",44,"Drenthe",1
"615",1893,"Bedum",556,"Friesland",1
"616",1893,"Beerta",68,"Groningen",1
"617",1893,"Borger",144,"Drenthe",2
"618",1893,"Den Haag",177,"Zuid-Holland",1
"619",1893,"Den Helder",178,"Noord-Holland",1
"620",1893,"Eindhoven",228,"Noord-Brabant",1
"621",1893,"Havelte",322,"Drenthe",1
"622",1893,"Hengelo",345,"Overijssel",1
"623",1893,"Horst",296,"Limburg",1
"624",1893,"Midwolda",503,"Groningen",1
"625",1893,"Noordbroek",552,"Groningen",1
"626",1893,"Odoorn",246,"Drenthe",1
"627",1893,"Odoorn",567,"Drenthe",1
"628",1893,"Oss",603,"Noord-Brabant",1
"629",1893,"Pekela",626,"Groningen",1
"630",1893,"Pekela",627,"Groningen",1
"631",1893,"Rotterdam",669,"Zuid-Holland",1
"632",1893,"Wildervank",728,"Groningen",1
"633",1893,"Wildervank",886,"Groningen",2
"634",1893,"Zuidbroek",929,"Groningen",2
"635",1893,"Zuidhorn",930,"Groningen",1
"636",1893,"Zuidlaren",932,"Drenthe",1
"637",1894,"Amsterdam",27,"Noord-Holland",28
"638",1894,"Arnhem",42,"Gelderland",3
"639",1894,"Borger",144,"Drenthe",1
"640",1894,"Boxmeer",128,"Noord-Brabant",1
"641",1894,"Breda",131,"Noord-Brabant",1
"642",1894,"Den Haag",177,"Zuid-Holland",2
"643",1894,"Doetinchem",192,"Gelderland",1
"644",1894,"Dordrecht",200,"Zuid-Holland",1
"645",1894,"Enschede",239,"Overijssel",1
"646",1894,"Groningen",299,"Groningen",1
"647",1894,"Haarlem",304,"Noord-Holland",1
"648",1894,"Helmond",340,"Noord-Brabant",1
"649",1894,"Hengelo",345,"Overijssel",1
"650",1894,"Hilversum",358,"Noord-Holland",1
"651",1894,"Hoogeveen",20,"Drenthe",2
"652",1894,"Leiden",450,"Zuid-Holland",3
"653",1894,"Maastricht",464,"Limburg",1
"654",1894,"Montfoort",514,"Utrecht",1
"655",1894,"Nijmegen",550,"Gelderland",1
"656",1894,"nvt",950,"Drenthe",1
"657",1894,"Odoorn",796,"Drenthe",1
"658",1894,"Rhenen",653,"Utrecht",1
"659",1894,"Rijssen",657,"Overijssel",2
"660",1894,"Rotterdam",669,"Zuid-Holland",4
"661",1894,"Sappemeer",678,"Groningen",1
"662",1894,"Sittard",704,"Limburg",1
"663",1894,"Sneek",716,"Friesland",1
"664",1894,"Utrecht",790,"Utrecht",1
"665",1894,"Vaals",791,"Limburg",1
"666",1894,"Veenendaal",801,"Utrecht",1
"667",1894,"Wedde",110,"Groningen",2
"668",1894,"Wildervank",728,"Groningen",1
"669",1894,"Winschoten",891,"Groningen",2
"670",1894,"Zutphen",939,"Gelderland",1
"671",1894,"Zwolle",946,"Overijssel",1
"672",1895,"Amsterdam",27,"Noord-Holland",38
"673",1895,"Boxmeer",128,"Noord-Brabant",1
"674",1895,"Delfzijl",174,"Groningen",1
"675",1895,"Den Haag",177,"Zuid-Holland",2
"676",1895,"Domburg",194,"Zeeland",1
"677",1895,"Doniawerstal",578,"Friesland",1
"678",1895,"Emmen",234,"Drenthe",1
"679",1895,"Enschede",239,"Overijssel",3
"680",1895,"Gorinchem",287,"Zuid-Holland",1
"681",1895,"Haarlem",304,"Noord-Holland",1
"682",1895,"Hoogeveen",20,"Drenthe",1
"683",1895,"Katwijk",409,"Zuid-Holland",1
"684",1895,"Leiden",450,"Zuid-Holland",4
"685",1895,"Lemsterland",455,"Friesland",1
"686",1895,"Maastricht",485,"Limburg",5
"687",1895,"Middelburg",500,"Zeeland",1
"688",1895,"nvt",845,"Overijssel",1
"689",1895,"Onbekend",385,"Onbekend / Unknown",1
"690",1895,"Onstwedde",519,"Groningen",1
"691",1895,"Opsterland",74,"Friesland",1
"692",1895,"Rotterdam",669,"Zuid-Holland",1
"693",1895,"Terneuzen",758,"Zeeland",1
"694",1895,"Tilburg",770,"Noord-Brabant",1
"695",1895,"Utrecht",790,"Utrecht",2
"696",1895,"Vaals",791,"Limburg",1
"697",1895,"Weststellingwerf",872,"Friesland",1
"698",1895,"Wormerveer",907,"Noord-Holland",2
"699",1895,"Zaandam",911,"Noord-Holland",1
"700",1896,"",1116,"",1
"701",1896,"Achtkarspelen",748,"Friesland",1
"702",1896,"Almelo",15,"Overijssel",3
"703",1896,"Alphen ad Rijn",18,"Zuid-Holland",1
"704",1896,"Amsterdam",27,"Noord-Holland",26
"705",1896,"Arnhem",42,"Gelderland",1
"706",1896,"Assen",44,"Drenthe",1
"707",1896,"Barradeel",778,"Friesland",2
"708",1896,"Beerta",68,"Groningen",2
"709",1896,"Den Haag",177,"Zuid-Holland",1
"710",1896,"Deventer",181,"Overijssel",1
"711",1896,"Dordrecht",200,"Zuid-Holland",1
"712",1896,"Druten",208,"Gelderland",1
"713",1896,"Enschede",239,"Overijssel",2
"714",1896,"Gieten",277,"Drenthe",1
"715",1896,"Gieten",278,"Drenthe",1
"716",1896,"Gieten",530,"Drenthe",1
"717",1896,"Gorinchem",287,"Zuid-Holland",1
"718",1896,"Gouda",290,"Zuid-Holland",1
"719",1896,"Harlingen",316,"Friesland",1
"720",1896,"Heerenveen",532,"Friesland",1
"721",1896,"Helmond",340,"Noord-Brabant",3
"722",1896,"Hengelo",345,"Overijssel",1
"723",1896,"Heteren",206,"Gelderland",1
"724",1896,"Hilversum",358,"Noord-Holland",1
"725",1896,"Hoogeveen",20,"Drenthe",1
"726",1896,"Kampen",406,"Overijssel",1
"727",1896,"Leeuwarden",449,"Friesland",3
"728",1896,"Leiden",450,"Zuid-Holland",1
"729",1896,"Maastricht",485,"Limburg",5
"730",1896,"Millingen",507,"Gelderland",1
"731",1896,"Nijmegen",550,"Gelderland",1
"732",1896,"Odoorn",246,"Drenthe",1
"733",1896,"Odoorn",796,"Drenthe",2
"734",1896,"Opsterland",74,"Friesland",1
"735",1896,"Opsterland",760,"Friesland",2
"736",1896,"Rotterdam",432,"Zuid-Holland",1
"737",1896,"Rotterdam",669,"Zuid-Holland",14
"738",1896,"Scherpenzeel",686,"Gelderland",1
"739",1896,"Schiedam",688,"Zuid-Holland",8
"740",1896,"Steenwijk",735,"Overijssel",1
"741",1896,"Tilburg",770,"Noord-Brabant",2
"742",1896,"Utingeradeel",11,"Friesland",1
"743",1896,"Utrecht",790,"Utrecht",1
"744",1896,"Vlagtwedde",855,"Groningen",1
"745",1896,"Westervoort",869,"Gelderland",1
"746",1896,"Weststellingwerf",872,"Friesland",1
"747",1896,"Winschoten",891,"Groningen",2
"748",1896,"Zaandam",341,"Noord-Holland",1
"749",1896,"Zaandam",911,"Noord-Holland",2
"750",1896,"Zoutelande",927,"Zeeland",2
"751",1896,"Zutphen",939,"Gelderland",1
"752",1896,"Zwolle",946,"Overijssel",1
"753",1896,NA,NA,NA,1
"754",1897,"",1072,"Zuid-Holland",1
"755",1897,"Almelo",15,"Overijssel",14
"756",1897,"Amsterdam",27,"Noord-Holland",34
"757",1897,"Arnhem",42,"Gelderland",1
"758",1897,"Asten",46,"Noord-Brabant",1
"759",1897,"Beerta",72,"Groningen",1
"760",1897,"Breda",131,"Noord-Brabant",2
"761",1897,"Bussum",150,"Noord-Holland",1
"762",1897,"Cadzand",152,"Zeeland",1
"763",1897,"Den Haag",177,"Zuid-Holland",5
"764",1897,"Den Haag",687,"Zuid-Holland",1
"765",1897,"Deventer",181,"Overijssel",1
"766",1897,"Dordrecht",200,"Zuid-Holland",3
"767",1897,"Druten",208,"Gelderland",1
"768",1897,"Enschede",239,"Overijssel",1
"769",1897,"Ermelo",242,"Gelderland",1
"770",1897,"Haarlem",304,"Noord-Holland",1
"771",1897,"Heerenveen",9,"Friesland",1
"772",1897,"Hilversum",358,"Noord-Holland",3
"773",1897,"Hoogeveen",20,"Drenthe",1
"774",1897,"Hoogkerk",812,"Groningen",1
"775",1897,"Hulst",384,"Zeeland",1
"776",1897,"Kesteren",599,"Gelderland",1
"777",1897,"Leiden",450,"Zuid-Holland",1
"778",1897,"Meeden",493,"Groningen",1
"779",1897,"Meppel",499,"Drenthe",1
"780",1897,"Neede",523,"Gelderland",1
"781",1897,"Nieuwolda",541,"Groningen",1
"782",1897,"nvt",950,"Drenthe",1
"783",1897,"nvt",951,"Friesland",1
"784",1897,"Oud-Beijer",614,"Zuid-Holland",1
"785",1897,"Pekela",625,"Groningen",1
"786",1897,"Pekela",626,"Groningen",2
"787",1897,"Rhenen",653,"Utrecht",1
"788",1897,"Ridderkerk",115,"Zuid-Holland",1
"789",1897,"Rotterdam",432,"Zuid-Holland",1
"790",1897,"Rotterdam",669,"Zuid-Holland",20
"791",1897,"Sappemeer",678,"Groningen",1
"792",1897,"Scherpenzeel",686,"Gelderland",1
"793",1897,"Smilde",715,"Drenthe",1
"794",1897,"Steenwijkerwold",736,"Overijssel",1
"795",1897,"Terneuzen",758,"Zeeland",1
"796",1897,"Tiel",766,"Noord-Brabant",1
"797",1897,"Tilburg",770,"Noord-Brabant",1
"798",1897,"Utrecht",790,"Utrecht",5
"799",1897,"Vuren",838,"Gelderland",1
"800",1897,"Weesp",857,"Noord-Holland",1
"801",1897,"Winschoten",891,"Groningen",1
"802",1897,"Wisch",703,"Gelderland",1
"803",1897,"Wormerveer",907,"Noord-Holland",1
"804",1897,"Zutphen",939,"Gelderland",1
"805",1897,"Zwolle",946,"Overijssel",1
"806",1898,"Almelo",15,"Overijssel",2
"807",1898,"Alphen ad Rijn",18,"Zuid-Holland",1
"808",1898,"Amersfoort",23,"Utrecht",1
"809",1898,"Amsterdam",27,"Noord-Holland",21
"810",1898,"Breda",131,"Noord-Brabant",3
"811",1898,"Culemborg",162,"Gelderland",1
"812",1898,"De Lier",868,"Zuid-Holland",1
"813",1898,"Delft",173,"Zuid-Holland",1
"814",1898,"Den Haag",177,"Zuid-Holland",2
"815",1898,"Doniawerstal",578,"Friesland",1
"816",1898,"Echteld",395,"Gelderland",1
"817",1898,"Enschede",239,"Overijssel",1
"818",1898,"Epe",241,"Gelderland",1
"819",1898,"Finsterwolde",251,"Groningen",1
"820",1898,"Gieten",530,"Drenthe",1
"821",1898,"Haarlem",304,"Noord-Holland",1
"822",1898,"Haarlemmermeer",305,"Noord-Holland",1
"823",1898,"Haskerland",741,"Friesland",1
"824",1898,"Heerenveen",419,"Friesland",1
"825",1898,"Hendrik Ido Ambacht",344,"Zuid-Holland",1
"826",1898,"Hoogeveen",20,"Drenthe",3
"827",1898,"Hoogezand-",375,"Groningen",2
"828",1898,"Leiden",450,"Zuid-Holland",1
"829",1898,"Lekkerkerk",453,"Zuid-Holland",1
"830",1898,"Nijmegen",550,"Gelderland",1
"831",1898,"Obdam",565,"Noord-Holland",1
"832",1898,"Odoorn",796,"Drenthe",1
"833",1898,"Oosterhout",588,"Noord-Brabant",1
"834",1898,"Pekela",1141,"Groningen",1
"835",1898,"Pernis",628,"Zuid-Holland",1
"836",1898,"Rotterdam",361,"Zuid-Holland",1
"837",1898,"Rotterdam",432,"Zuid-Holland",1
"838",1898,"Rotterdam",669,"Zuid-Holland",9
"839",1898,"Sneek",716,"Friesland",2
"840",1898,"Steenwijk",735,"Overijssel",1
"841",1898,"Utrecht",790,"Utrecht",2
"842",1898,"Vlagtwedde",36,"Groningen",1
"843",1898,"Winschoten",891,"Groningen",1
"844",1898,"Winterswijk",893,"Overijssel",1
"845",1898,"Zutphen",939,"Gelderland",1
"846",1899,"",1016,"Zuid-Holland",1
"847",1899,"Almelo",15,"Overijssel",3
"848",1899,"Amsterdam",27,"Noord-Holland",52
"849",1899,"Arnhem",42,"Gelderland",1
"850",1899,"Baarn",53,"Utrecht",1
"851",1899,"Bedum",556,"Friesland",1
"852",1899,"Borger",144,"Drenthe",1
"853",1899,"Borger",145,"Drenthe",1
"854",1899,"Borger",999,"Drenthe",1
"855",1899,"Breda",131,"Noord-Brabant",2
"856",1899,"Budel",142,"Noord-Brabant",1
"857",1899,"Delft",173,"Zuid-Holland",2
"858",1899,"Den Haag",177,"Zuid-Holland",5
"859",1899,"Deventer",181,"Overijssel",2
"860",1899,"Dokkum",193,"Friesland",2
"861",1899,"Doniawerstal",578,"Friesland",3
"862",1899,"Dordrecht",200,"Zuid-Holland",1
"863",1899,"Druten",208,"Gelderland",1
"864",1899,"Echteld",395,"Gelderland",1
"865",1899,"Enschede",239,"Overijssel",2
"866",1899,"Enschede",471,"Overijssel",1
"867",1899,"Goor",286,"Overijssel",1
"868",1899,"Groningen",299,"Groningen",3
"869",1899,"Haarlem",304,"Noord-Holland",2
"870",1899,"Heerenveen",9,"Friesland",1
"871",1899,"Heerenveen",419,"Friesland",1
"872",1899,"Hilvarenbeek",357,"Noord-Brabant",1
"873",1899,"Hilversum",358,"Noord-Holland",1
"874",1899,"Horst",296,"Limburg",1
"875",1899,"Koog ad Zaan",425,"Noord-Holland",2
"876",1899,"Leerdam",448,"Zuid-Holland",1
"877",1899,"Leeuwarden",449,"Friesland",1
"878",1899,"Leiden",450,"Zuid-Holland",2
"879",1899,"Lienden",461,"Gelderland",1
"880",1899,"Meppel",499,"Drenthe",2
"881",1899,"Nistelrode",443,"Noord-Brabant",1
"882",1899,"Odoorn",246,"Drenthe",1
"883",1899,"Onbekend",1019,"Onbekend / Unknown",1
"884",1899,"Opsterland",74,"Friesland",1
"885",1899,"Opsterland",760,"Friesland",2
"886",1899,"Opsterland",769,"Friesland",1
"887",1899,"Pekela",626,"Groningen",1
"888",1899,"Pekela",627,"Groningen",1
"889",1899,"Rotterdam",669,"Zuid-Holland",10
"890",1899,"Sappemeer",678,"Groningen",2
"891",1899,"Scheemda",334,"Groningen",1
"892",1899,"Slochteren",709,"Groningen",2
"893",1899,"Smallingerland",202,"Friesland",2
"894",1899,"Stellendam",739,"Zuid-Holland",1
"895",1899,"Tiel",766,"Noord-Brabant",1
"896",1899,"Utrecht",790,"Utrecht",1
"897",1899,"Veendam",800,"Groningen",1
"898",1899,"Veenendaal",801,"Utrecht",1
"899",1899,"Velsen",388,"Noord-Holland",1
"900",1899,"Vlagtwedde",855,"Groningen",1
"901",1899,"Vlissingen",820,"Zeeland",6
"902",1899,"Wormerveer",907,"Noord-Holland",1
"903",1899,"Zaandam",911,"Noord-Holland",4
"904",1899,"Zijpe",742,"Noord-Holland",1
"905",1899,"Zutphen",939,"Gelderland",1
"906",1900,"",991,"Friesland",1
"907",1900,"",1034,"",1
"908",1900,"",1062,"",1
"909",1900,"Almelo",15,"Overijssel",1
"910",1900,"Amsterdam",27,"Noord-Holland",60
"911",1900,"Apeldoorn",35,"Gelderland",1
"912",1900,"Arnhem",42,"Gelderland",4
"913",1900,"Asten",46,"Noord-Brabant",1
"914",1900,"Bedum",556,"Friesland",4
"915",1900,"Bedum",582,"Groningen",1
"916",1900,"Bellingwolde",78,"Groningen",1
"917",1900,"Biervliet",100,"Zeeland",1
"918",1900,"Bodegraven",113,"Zuid-Holland",1
"919",1900,"Bolsward",116,"Friesland",2
"920",1900,"Borger",144,"Drenthe",1
"921",1900,"Borne",124,"Overijssel",1
"922",1900,"Boxtel",129,"Noord-Brabant",1
"923",1900,"Breda",131,"Noord-Brabant",2
"924",1900,"Breda",281,"Noord-Brabant",1
"925",1900,"Clinge",157,"Zeeland",1
"926",1900,"Delfzijl",174,"Groningen",1
"927",1900,"Den Haag",177,"Zuid-Holland",1
"928",1900,"Dokkum",193,"Friesland",1
"929",1900,"Doniawerstal",578,"Friesland",2
"930",1900,"Dordrecht",200,"Zuid-Holland",1
"931",1900,"Echteld",395,"Gelderland",1
"932",1900,"Edam",214,"Noord-Holland",1
"933",1900,"Emmen",1163,"Drenthe",1
"934",1900,"Enschede",239,"Overijssel",2
"935",1900,"Franeker",253,"Friesland",1
"936",1900,"Groningen",299,"Groningen",1
"937",1900,"Ham, den",310,"Overijssel",1
"938",1900,"Ham, Den",836,"Overijssel",2
"939",1900,"Harlingen",316,"Friesland",1
"940",1900,"Haskerland",741,"Friesland",1
"941",1900,"Heerenveen",548,"Friesland",2
"942",1900,"Heerenveen",607,"Friesland",1
"943",1900,"Hilversum",358,"Noord-Holland",1
"944",1900,"Hoogeveen",374,"Drenthe",2
"945",1900,"IJlst",387,"Friesland",1
"946",1900,"Kerkwijk",522,"Gelderland",1
"947",1900,"Leeuwarden",383,"Friesland",1
"948",1900,"Leeuwarden",449,"Friesland",1
"949",1900,"Leiden",450,"Zuid-Holland",3
"950",1900,"Lisse",466,"Zuid-Holland",2
"951",1900,"Loenen",470,"Utrecht",1
"952",1900,"Loon op Zand",405,"Noord-Brabant",1
"953",1900,"Menaldumadeel",73,"Friesland",2
"954",1900,"Menaldumadeel",237,"Friesland",1
"955",1900,"Odoorn",567,"Drenthe",1
"956",1900,"Oldenzaal",577,"Overijssel",1
"957",1900,"Ommen",69,"Overijssel",1
"958",1900,"Ooststellingwerf",37,"Friesland",1
"959",1900,"Opsterland",427,"Friesland",1
"960",1900,"Opsterland",545,"Friesland",1
"961",1900,"Opsterland",760,"Friesland",3
"962",1900,"Oude-Tonge",612,"Zuid-Holland",1
"963",1900,"Overschie",616,"Zuid-Holland",1
"964",1900,"Rhenen",653,"Utrecht",3
"965",1900,"Rotterdam",156,"Zuid-Holland",1
"966",1900,"Rotterdam",361,"Zuid-Holland",1
"967",1900,"Rotterdam",669,"Zuid-Holland",11
"968",1900,"Sleen",697,"Drenthe",1
"969",1900,"Sleen",706,"Drenthe",1
"970",1900,"Sneek",716,"Friesland",1
"971",1900,"Terneuzen",679,"Zeeland",2
"972",1900,"Terneuzen",758,"Zeeland",4
"973",1900,"Tiel",766,"Noord-Brabant",1
"974",1900,"Tilburg",770,"Noord-Brabant",1
"975",1900,"Utrecht",790,"Utrecht",4
"976",1900,"Vlissingen",820,"Zeeland",1
"977",1900,"Waalre",3,"Noord-Brabant",1
"978",1900,"Wamel",844,"Gelderland",1
"979",1900,"Weesp",857,"Noord-Holland",1
"980",1900,"Weststellingwerf",737,"Friesland",1
"981",1900,"Weststellingwerf",872,"Friesland",2
"982",1900,"Winschoten",891,"Groningen",2
"983",1900,"Winsum",892,"Groningen",1
"984",1900,"Wormerveer",907,"Noord-Holland",1
"985",1900,"Zaandam",911,"Noord-Holland",4
"986",1901,"",984,"Overijssel",1
"987",1901,"Almelo",15,"Overijssel",1
"988",1901,"Amsterdam",27,"Noord-Holland",44
"989",1901,"Amsterdam",143,"Noord-Holland",1
"990",1901,"Arnhem",42,"Gelderland",2
"991",1901,"Baflo",28,"Groningen",1
"992",1901,"Bedum",556,"Friesland",1
"993",1901,"Beerta",68,"Groningen",2
"994",1901,"Bergen op Zoom",85,"Noord-Brabant",1
"995",1901,"Borger",120,"Drenthe",1
"996",1901,"Bussum",150,"Noord-Holland",3
"997",1901,"Den Bosch",175,"Noord-Brabant",3
"998",1901,"Den Haag",177,"Zuid-Holland",2
"999",1901,"Deventer",181,"Overijssel",1
"1000",1901,"Doetinchem",192,"Gelderland",1
"1001",1901,"Doniawerstal",196,"Friesland",1
"1002",1901,"Dordrecht",200,"Zuid-Holland",2
"1003",1901,"Emmen",233,"Drenthe",1
"1004",1901,"Emmen",234,"Drenthe",1
"1005",1901,"Emmen",1128,"Drenthe",1
"1006",1901,"Enschede",239,"Overijssel",3
"1007",1901,"Finsterwolde",251,"Groningen",1
"1008",1901,"Franeker",253,"Friesland",2
"1009",1901,"Geertruidenberg",264,"Noord-Brabant",1
"1010",1901,"Groningen",299,"Groningen",2
"1011",1901,"Haarlem",304,"Noord-Holland",3
"1012",1901,"Haarlemmermeer",305,"Noord-Holland",1
"1013",1901,"Ham, Den",836,"Overijssel",1
"1014",1901,"Haskerland",700,"Friesland",1
"1015",1901,"Haskerland",1010,"Friesland",1
"1016",1901,"Heerenveen",419,"Friesland",1
"1017",1901,"Heteren",351,"Gelderland",1
"1018",1901,"Hoogeveen",20,"Drenthe",1
"1019",1901,"Hoogeveen",374,"Drenthe",1
"1020",1901,"Hoogezand-",865,"Groningen",1
"1021",1901,"Kantens",407,"Groningen",1
"1022",1901,"Leek",772,"Groningen",1
"1023",1901,"Leeuwarden",449,"Friesland",1
"1024",1901,"Leiden",450,"Zuid-Holland",1
"1025",1901,"Limmen",465,"Noord-Holland",1
"1026",1901,"Lisse",466,"Zuid-Holland",2
"1027",1901,"Maastricht",485,"Limburg",1
"1028",1901,"Meeden",493,"Groningen",1
"1029",1901,"Nieuww-Lekkerland",414,"Zuid-Holland",1
"1030",1901,"Odoorn",567,"Drenthe",1
"1031",1901,"Oldenzaal",577,"Overijssel",1
"1032",1901,"Ooststelli",593,"Friesland",2
"1033",1901,"Ooststellingwerf",37,"Friesland",1
"1034",1901,"Opsterland",74,"Friesland",1
"1035",1901,"Opsterland",600,"Friesland",2
"1036",1901,"Opsterland",760,"Friesland",1
"1037",1901,"Opsterland",769,"Friesland",1
"1038",1901,"Pekela",627,"Groningen",3
"1039",1901,"Rijssen",657,"Overijssel",1
"1040",1901,"Rotterdam",669,"Zuid-Holland",15
"1041",1901,"Sappemeer",678,"Groningen",1
"1042",1901,"Schiedam",688,"Zuid-Holland",1
"1043",1901,"Schoten",699,"Noord-Holland",1
"1044",1901,"Sneek",716,"Friesland",1
"1045",1901,"Stedum",258,"Groningen",1
"1046",1901,"Steenwijkerwold",736,"Overijssel",1
"1047",1901,"Terneuzen",758,"Zeeland",2
"1048",1901,"Tietsjerks",273,"Friesland",1
"1049",1901,"Tilburg",770,"Noord-Brabant",1
"1050",1901,"Uithuizermeeden",785,"Groningen",1
"1051",1901,"Utrecht",790,"Utrecht",1
"1052",1901,"Veendam",800,"Groningen",1
"1053",1901,"Vlagtwedde",755,"Groningen",1
"1054",1901,"Vlissingen",820,"Zeeland",1
"1055",1901,"Wageningen",843,"Gelderland",1
"1056",1901,"Watergraaf",852,"Noord-Holland",1
"1057",1901,"Westkapelle",871,"Zeeland",1
"1058",1901,"Weststellingwerf",737,"Friesland",1
"1059",1901,"Weststellingwerf",872,"Friesland",1
"1060",1901,"Wierden",875,"Overijssel",1
"1061",1901,"Wildervank",886,"Groningen",1
"1062",1901,"Winschoten",891,"Groningen",3
"1063",1901,"Zaandam",911,"Noord-Holland",4
"1064",1901,"Zandt 't",917,"Groningen",1
"1065",1902,"Aalten",132,"Gelderland",1
"1066",1902,"Alkmaar",14,"Noord-Holland",2
"1067",1902,"Almelo",15,"Overijssel",2
"1068",1902,"Amersfoort",23,"Utrecht",3
"1069",1902,"Amsterdam",27,"Noord-Holland",64
"1070",1902,"Bedum",556,"Friesland",1
"1071",1902,"Beerta",68,"Groningen",1
"1072",1902,"Bladel en",105,"Noord-Brabant",1
"1073",1902,"Brummen",140,"Gelderland",1
"1074",1902,"Capelle a/d Ijssel",153,"Zuid-Holland",2
"1075",1902,"Culemborg",162,"Gelderland",2
"1076",1902,"Den Haag",177,"Zuid-Holland",7
"1077",1902,"Deventer",181,"Overijssel",4
"1078",1902,"Druten",208,"Gelderland",1
"1079",1902,"Echteld",213,"Gelderland",1
"1080",1902,"Eenrum",219,"Groningen",1
"1081",1902,"Eindhoven",272,"Noord-Brabant",1
"1082",1902,"Emmen",234,"Drenthe",3
"1083",1902,"Enschede",239,"Overijssel",3
"1084",1902,"Enschede",471,"Overijssel",2
"1085",1902,"Giethoorn",279,"Overijssel",1
"1086",1902,"Goirle",285,"Noord-Brabant",1
"1087",1902,"Gouda",290,"Zuid-Holland",1
"1088",1902,"Groningen",299,"Groningen",3
"1089",1902,"Haarlem",304,"Noord-Holland",9
"1090",1902,"Haarlemmerliede",1151,"Noord-Holland",1
"1091",1902,"Heerenveen",403,"Friesland",1
